dimension,auc_mean,auc_std,estimator
74,0.857798202614379,0.03646329079639853,"AdaBoostClassifier(learning_rate=0.13386184586585767, n_estimators=1000,
                   random_state=42)"
75,0.876985294117647,0.039845200089895,"AdaBoostClassifier(learning_rate=1.449787692960652, n_estimators=1000,
                   random_state=42)"
76,0.8651838235294116,0.04409394050338851,"AdaBoostClassifier(learning_rate=0.22999915327059947, n_estimators=506,
                   random_state=42)"
77,0.8619281045751634,0.0386464680082486,"AdaBoostClassifier(learning_rate=0.9210614555847224, n_estimators=327,
                   random_state=42)"
78,0.8565032679738562,0.043289602733386064,"AdaBoostClassifier(learning_rate=0.09025303336030896, n_estimators=1000,
                   random_state=42)"
79,0.8596486928104575,0.04544126827576608,"AdaBoostClassifier(learning_rate=0.10075052086714022, n_estimators=1000,
                   random_state=42)"
80,0.8563684640522876,0.04569435186977387,"AdaBoostClassifier(learning_rate=0.0987652441641671, n_estimators=1000,
                   random_state=42)"
81,0.8568300653594771,0.03734847353470713,"AdaBoostClassifier(learning_rate=0.30347667384833665, n_estimators=186,
                   random_state=42)"
82,0.8655065359477122,0.041735970174103014,"AdaBoostClassifier(learning_rate=0.7283158444863058, n_estimators=77,
                   random_state=42)"
83,0.8730392156862745,0.035061205736839136,"AdaBoostClassifier(learning_rate=0.7301948404283997, n_estimators=83,
                   random_state=42)"
84,0.8658700980392158,0.0410580926977389,"AdaBoostClassifier(learning_rate=0.09313760658366525, n_estimators=1000,
                   random_state=42)"
85,0.8584926470588237,0.047618022507920535,"AdaBoostClassifier(learning_rate=0.8658114668999582, n_estimators=1000,
                   random_state=42)"
86,0.8749142156862746,0.029807491502043017,"AdaBoostClassifier(learning_rate=0.8694441982694617, n_estimators=686,
                   random_state=42)"
87,0.85875,0.04215519151700796,"AdaBoostClassifier(learning_rate=0.264126115525637, n_estimators=664,
                   random_state=42)"
88,0.8625,0.04056609083534017,"AdaBoostClassifier(learning_rate=1.2006743867413925, n_estimators=43,
                   random_state=42)"
89,0.8625,0.04056609083534017,"AdaBoostClassifier(learning_rate=1.2006743867413925, n_estimators=43,
                   random_state=42)"
90,0.8625,0.04056609083534017,"AdaBoostClassifier(learning_rate=1.2006743867413925, n_estimators=43,
                   random_state=42)"
91,0.872295751633987,0.0384095981246359,"AdaBoostClassifier(learning_rate=1.2906630481757577, n_estimators=1000,
                   random_state=42)"
92,0.8776960784313725,0.041680361071358675,"AdaBoostClassifier(learning_rate=1.2006743867413925, n_estimators=43,
                   random_state=42)"
93,0.8776960784313725,0.041680361071358675,"AdaBoostClassifier(learning_rate=1.2006743867413925, n_estimators=43,
                   random_state=42)"
94,0.8595220588235295,0.04220660686304232,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
95,0.8615563725490196,0.042638357620668546,"AdaBoostClassifier(learning_rate=0.9275237698587272, n_estimators=1000,
                   random_state=42)"
96,0.8589828431372549,0.03839577433805549,"AdaBoostClassifier(learning_rate=0.8916781098366122, n_estimators=1000,
                   random_state=42)"
97,0.865625,0.049037514601081834,"AdaBoostClassifier(learning_rate=0.43586288975250276, n_estimators=75,
                   random_state=42)"
98,0.8664501633986929,0.03308809433722901,"AdaBoostClassifier(learning_rate=0.69880514871475, n_estimators=68,
                   random_state=42)"
99,0.8539419934640522,0.07027547561262028,"AdaBoostClassifier(learning_rate=0.43586288975250276, n_estimators=75,
                   random_state=42)"
100,0.8577001633986928,0.049766408466158485,"AdaBoostClassifier(learning_rate=0.43586288975250276, n_estimators=75,
                   random_state=42)"
101,0.8531781045751634,0.06314258553813899,"AdaBoostClassifier(learning_rate=0.28126018036390393, n_estimators=123,
                   random_state=42)"
102,0.8522426470588235,0.03263164583182897,"AdaBoostClassifier(learning_rate=0.6646168918296601, n_estimators=155,
                   random_state=42)"
103,0.8557679738562092,0.056012957497156686,"AdaBoostClassifier(learning_rate=0.046184152009345635, n_estimators=641,
                   random_state=42)"
104,0.8569893790849672,0.041918836955386764,"AdaBoostClassifier(learning_rate=0.4789419193467404, n_estimators=450,
                   random_state=42)"
105,0.8587581699346405,0.05120652514011388,"AdaBoostClassifier(learning_rate=0.398415315043661, n_estimators=602,
                   random_state=42)"
106,0.8575653594771241,0.04482637283528274,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
107,0.8640686274509803,0.053870913521059695,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
108,0.8694975490196079,0.051670796846665784,"AdaBoostClassifier(learning_rate=0.05831630401301827, n_estimators=1000,
                   random_state=42)"
109,0.8708782679738561,0.05513188622675113,"AdaBoostClassifier(learning_rate=1.654752879683016, n_estimators=1000,
                   random_state=42)"
110,0.8655923202614378,0.050256966456559436,"AdaBoostClassifier(learning_rate=0.05291697637866737, n_estimators=1000,
                   random_state=42)"
111,0.860502450980392,0.049058571286385105,"AdaBoostClassifier(learning_rate=0.07634366678115419, n_estimators=749,
                   random_state=42)"
112,0.8657598039215687,0.041786759043297976,"AdaBoostClassifier(learning_rate=0.7623527327243679, n_estimators=730,
                   random_state=42)"
113,0.8701021241830066,0.03755856087394492,"AdaBoostClassifier(learning_rate=0.07310364367735805, n_estimators=1000,
                   random_state=42)"
114,0.8716217320261437,0.03869828221038559,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
115,0.8693790849673203,0.03445940132406497,"AdaBoostClassifier(learning_rate=0.19399863076242316, n_estimators=560,
                   random_state=42)"
116,0.8669281045751633,0.049344508793581064,"AdaBoostClassifier(learning_rate=0.16892059593885697, n_estimators=1000,
                   random_state=42)"
117,0.8741993464052287,0.04092177949760532,"AdaBoostClassifier(learning_rate=0.3033819566943315, n_estimators=558,
                   random_state=42)"
118,0.8743709150326797,0.040775800033384935,"AdaBoostClassifier(learning_rate=0.6829046210363333, n_estimators=1000,
                   random_state=42)"
119,0.8743259803921569,0.04365949645131684,"AdaBoostClassifier(learning_rate=0.14276284599930836, n_estimators=1000,
                   random_state=42)"
120,0.8679044117647058,0.051861056675311795,"AdaBoostClassifier(learning_rate=0.37933834366537605, n_estimators=463,
                   random_state=42)"
121,0.8677532679738562,0.04481328011245307,"AdaBoostClassifier(learning_rate=0.26444622515197136, n_estimators=1000,
                   random_state=42)"
122,0.888672385620915,0.05070523685896715,"AdaBoostClassifier(learning_rate=1.1253437137615039, n_estimators=106,
                   random_state=42)"
123,0.8845833333333333,0.05505963840744304,"AdaBoostClassifier(learning_rate=0.50118692896215, n_estimators=1000,
                   random_state=42)"
124,0.8785130718954248,0.04770472339238757,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
125,0.892234477124183,0.050917909019840515,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
126,0.8901633986928106,0.05349661973309409,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
127,0.8903472222222222,0.054992830967311994,"AdaBoostClassifier(learning_rate=0.8624900484944829, n_estimators=983,
                   random_state=42)"
128,0.8881535947712418,0.05119974908594112,"AdaBoostClassifier(learning_rate=0.8454873018021056, n_estimators=1000,
                   random_state=42)"
129,0.8930269607843137,0.0638766015934974,"AdaBoostClassifier(learning_rate=1.641722923628655, n_estimators=1000,
                   random_state=42)"
130,0.8907352941176472,0.05113940813145181,"AdaBoostClassifier(learning_rate=0.716918765785476, n_estimators=1000,
                   random_state=42)"
131,0.8865563725490198,0.06069559984300185,"AdaBoostClassifier(learning_rate=0.7492036056266197, n_estimators=884,
                   random_state=42)"
132,0.8952246732026143,0.05150299986477815,"AdaBoostClassifier(learning_rate=0.6607855404510783, n_estimators=1000,
                   random_state=42)"
133,0.8982475490196078,0.043852638653748985,"AdaBoostClassifier(learning_rate=1.6669285509113083, n_estimators=1000,
                   random_state=42)"
134,0.891891339869281,0.05987383646389722,"AdaBoostClassifier(learning_rate=0.7313609704932572, n_estimators=1000,
                   random_state=42)"
135,0.8914297385620914,0.0511916584915941,"AdaBoostClassifier(learning_rate=0.7293328686450951, n_estimators=1000,
                   random_state=42)"
136,0.8916544117647058,0.051326010927153345,"AdaBoostClassifier(learning_rate=0.4669537015372362, n_estimators=1000,
                   random_state=42)"
137,0.8994362745098039,0.06109616146963786,"AdaBoostClassifier(learning_rate=0.7477699627797122, n_estimators=839,
                   random_state=42)"
138,0.8926756535947712,0.06257329433502774,"AdaBoostClassifier(learning_rate=0.4623325004783523, n_estimators=668,
                   random_state=42)"
139,0.8905310457516341,0.043619577910693916,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
140,0.894652777777778,0.05737113574335016,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
141,0.9032312091503268,0.04935825443834705,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
142,0.8994485294117647,0.04989851121515079,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
143,0.8955678104575163,0.053717246483460344,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
144,0.8953513071895424,0.04671854737859156,"AdaBoostClassifier(learning_rate=0.570939443562346, n_estimators=1000,
                   random_state=42)"
145,0.8959232026143791,0.05515516098796982,"AdaBoostClassifier(learning_rate=0.4306306098093513, n_estimators=760,
                   random_state=42)"
146,0.9020465686274509,0.054924473487174656,"AdaBoostClassifier(learning_rate=0.7931114412814644, n_estimators=428,
                   random_state=42)"
147,0.900968137254902,0.061525065209641,"AdaBoostClassifier(learning_rate=0.6083484000786463, n_estimators=230,
                   random_state=42)"
148,0.8969648692810457,0.0458680462330906,"AdaBoostClassifier(learning_rate=0.19897028390526209, n_estimators=1000,
                   random_state=42)"
149,0.8977001633986929,0.04503239533885976,"AdaBoostClassifier(learning_rate=0.29216079383440224, n_estimators=1000,
                   random_state=42)"
150,0.8930433006535947,0.06004226666599887,"AdaBoostClassifier(learning_rate=0.21821567389155203, n_estimators=1000,
                   random_state=42)"
151,0.9025408496732027,0.04620382930716881,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
152,0.9011928104575164,0.04646849112317644,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
153,0.8931740196078432,0.041870857046030295,"AdaBoostClassifier(learning_rate=0.3981969146137446, n_estimators=1000,
                   random_state=42)"
154,0.8911560457516339,0.03796761772838045,"AdaBoostClassifier(learning_rate=0.2962058895515239, n_estimators=1000,
                   random_state=42)"
155,0.8970057189542484,0.056045471908303654,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
156,0.8914338235294117,0.04818294038098697,"AdaBoostClassifier(learning_rate=0.19102933739937183, n_estimators=1000,
                   random_state=42)"
157,0.8970751633986929,0.058119846982493034,"AdaBoostClassifier(learning_rate=0.8293516239474962, n_estimators=873,
                   random_state=42)"
158,0.894325980392157,0.05505318338281666,"AdaBoostClassifier(learning_rate=0.4337114542325311, n_estimators=1000,
                   random_state=42)"
159,0.8999836601307187,0.039112043051442724,"AdaBoostClassifier(learning_rate=0.5997046422583245, n_estimators=311,
                   random_state=42)"
160,0.8917973856209152,0.039056837184051126,"AdaBoostClassifier(learning_rate=0.451442023351658, n_estimators=492,
                   random_state=42)"
161,0.9005555555555557,0.04946991965401365,"AdaBoostClassifier(learning_rate=0.9253773064284488, n_estimators=1000,
                   random_state=42)"
162,0.9053717320261437,0.04646747287647423,"AdaBoostClassifier(learning_rate=0.8718076271068715, n_estimators=1000,
                   random_state=42)"
163,0.9024101307189542,0.053780716336993814,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
164,0.8930228758169936,0.0527947371525503,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
165,0.889669117647059,0.05335178899231621,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
166,0.8899959150326797,0.06034924628364052,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
167,0.8933700980392156,0.04482794838788976,"AdaBoostClassifier(learning_rate=0.7284916266611317, n_estimators=1000,
                   random_state=42)"
168,0.8906086601307189,0.060997107501658814,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
169,0.8921405228758171,0.05988162832547504,"AdaBoostClassifier(learning_rate=0.8165756362727266, n_estimators=1000,
                   random_state=42)"
170,0.8948529411764706,0.03686315793816937,"AdaBoostClassifier(learning_rate=0.46611074387617774, n_estimators=478,
                   random_state=42)"
171,0.8943382352941176,0.04342764166711363,"AdaBoostClassifier(learning_rate=0.48441328253620863, n_estimators=452,
                   random_state=42)"
172,0.8929779411764706,0.043217836273332,"AdaBoostClassifier(learning_rate=0.4601469221326629, n_estimators=487,
                   random_state=42)"
173,0.8871119281045751,0.05745489109825358,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
174,0.8852450980392156,0.060324079913868754,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
175,0.8910457516339871,0.05472378348934098,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
176,0.8934477124183007,0.04047769856768338,"AdaBoostClassifier(learning_rate=0.461046748021058, n_estimators=681,
                   random_state=42)"
177,0.8939991830065359,0.04403371361819226,"AdaBoostClassifier(learning_rate=0.3792653510069476, n_estimators=420,
                   random_state=42)"
178,0.9076715686274509,0.04848345750644475,"AdaBoostClassifier(learning_rate=0.8200167472207462, n_estimators=1000,
                   random_state=42)"
179,0.8976348039215687,0.0577217199018066,"AdaBoostClassifier(learning_rate=0.49116088289895404, n_estimators=440,
                   random_state=42)"
180,0.896891339869281,0.03852363057384707,"AdaBoostClassifier(learning_rate=0.5076807990765484, n_estimators=1000,
                   random_state=42)"
181,0.8863643790849673,0.05142078524754744,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
182,0.8949101307189542,0.04865964032836471,"AdaBoostClassifier(learning_rate=0.45772540190283945, n_estimators=1000,
                   random_state=42)"
183,0.9007434640522876,0.0460937901731268,"AdaBoostClassifier(learning_rate=0.8366217780937628, n_estimators=1000,
                   random_state=42)"
184,0.8903635620915032,0.05793403842602624,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
185,0.9030718954248365,0.0492483524597611,"AdaBoostClassifier(learning_rate=0.8927427889438546, n_estimators=1000,
                   random_state=42)"
186,0.8951756535947712,0.05342710767917333,"AdaBoostClassifier(learning_rate=0.7816892427285866, n_estimators=1000,
                   random_state=42)"
187,0.8864297385620915,0.06522305462264222,"AdaBoostClassifier(learning_rate=0.5810909071553645, n_estimators=584,
                   random_state=42)"
188,0.899452614379085,0.04257158526471572,"AdaBoostClassifier(learning_rate=0.8376858414802386, n_estimators=1000,
                   random_state=42)"
189,0.8926674836601307,0.04183824745887896,"AdaBoostClassifier(learning_rate=0.8288113921549692, n_estimators=1000,
                   random_state=42)"
190,0.8944852941176471,0.033145199291668356,"AdaBoostClassifier(learning_rate=0.8754951857342678, n_estimators=1000,
                   random_state=42)"
191,0.8893709150326797,0.04444716942458482,"AdaBoostClassifier(learning_rate=0.4247781566273817, n_estimators=1000,
                   random_state=42)"
192,0.8894526143790851,0.048208809976264796,"AdaBoostClassifier(learning_rate=0.576422005885251, n_estimators=1000,
                   random_state=42)"
193,0.8941503267973857,0.04863082754985803,"AdaBoostClassifier(learning_rate=0.7382619774139805, n_estimators=867,
                   random_state=42)"
194,0.892483660130719,0.04542762839965534,"AdaBoostClassifier(learning_rate=0.6330243652065007, n_estimators=1000,
                   random_state=42)"
195,0.8936928104575163,0.05145236216361514,"AdaBoostClassifier(learning_rate=0.6982406039839691, n_estimators=891,
                   random_state=42)"
196,0.901858660130719,0.034877255056426804,"AdaBoostClassifier(learning_rate=1.0407514674466463, n_estimators=1000,
                   random_state=42)"
197,0.9013807189542484,0.03852006700500593,"AdaBoostClassifier(learning_rate=0.8850104407667938, n_estimators=342,
                   random_state=42)"
198,0.9094689542483658,0.041649321168535515,"AdaBoostClassifier(learning_rate=0.9267672159446869, n_estimators=1000,
                   random_state=42)"
199,0.8903921568627451,0.0551858396684357,"AdaBoostClassifier(learning_rate=0.5221329172433163, n_estimators=1000,
                   random_state=42)"
200,0.8962336601307189,0.05255085184124887,"AdaBoostClassifier(learning_rate=0.6843951509178996, n_estimators=1000,
                   random_state=42)"
201,0.8878431372549018,0.032698887363704174,"AdaBoostClassifier(learning_rate=0.828828751104374, n_estimators=89,
                   random_state=42)"
202,0.8890767973856208,0.054427808411161044,"AdaBoostClassifier(learning_rate=0.6010181116657424, n_estimators=1000,
                   random_state=42)"
203,0.8972794117647058,0.0441215510557826,"AdaBoostClassifier(learning_rate=0.7506107270386231, n_estimators=478,
                   random_state=42)"
204,0.8976511437908495,0.048157801708761064,"AdaBoostClassifier(learning_rate=0.6768109722389194, n_estimators=1000,
                   random_state=42)"
205,0.8854207516339869,0.05080668296538632,"AdaBoostClassifier(learning_rate=0.4969987939005286, n_estimators=1000,
                   random_state=42)"
206,0.8994035947712419,0.04280142987811577,"AdaBoostClassifier(learning_rate=0.6588672379205092, n_estimators=1000,
                   random_state=42)"
207,0.8886968954248365,0.0354502400688269,"AdaBoostClassifier(learning_rate=0.7460728816118581, n_estimators=305,
                   random_state=42)"
208,0.8989419934640523,0.05141545849940342,"AdaBoostClassifier(learning_rate=0.68134309775686, n_estimators=1000,
                   random_state=42)"
209,0.8932475490196078,0.05698466467780841,"AdaBoostClassifier(learning_rate=0.7674584963797944, n_estimators=301,
                   random_state=42)"
210,0.9059640522875817,0.042667791644827195,"AdaBoostClassifier(learning_rate=0.9271658426184648, n_estimators=834,
                   random_state=42)"
211,0.9020710784313725,0.04342824819738481,"AdaBoostClassifier(learning_rate=0.8968488213354842, n_estimators=1000,
                   random_state=42)"
