dimension,auc_mean,auc_std,estimator
22,0.8141258169934641,0.04435319668183236,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=398, random_state=42)"
23,0.8125898692810459,0.04390721494688917,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=1000, random_state=42)"
24,0.8117279411764706,0.03940303851554536,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=25, random_state=42)"
25,0.8116380718954248,0.03587087213240284,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=158, random_state=42)"
26,0.8125040849673202,0.042016308422614515,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=398, random_state=42)"
27,0.8100694444444443,0.04509408450531139,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
28,0.8114256535947713,0.04164666174415748,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=158, random_state=42)"
29,0.8056168300653594,0.05342975243516293,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
30,0.8136968954248365,0.04508183722679667,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=63, random_state=42)"
31,0.804889705882353,0.04174559218014795,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=63, random_state=42)"
32,0.7993096405228758,0.04647177194866149,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=398, random_state=42)"
33,0.8103349673202613,0.04591185254611633,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=158, random_state=42)"
34,0.8039624183006536,0.05715640087800175,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=398, random_state=42)"
35,0.8022344771241829,0.04803774302603587,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=22,
                       n_estimators=63, random_state=42)"
36,0.8032557189542484,0.054006932732631865,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
37,0.8019893790849674,0.0575142452699501,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=158, random_state=42)"
38,0.8080228758169936,0.053469794903888965,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=1000,
                       random_state=42)"
39,0.813562091503268,0.06444058929658737,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
40,0.8258946078431372,0.056823109595716674,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=25, random_state=42)"
41,0.8201879084967321,0.05427470827177469,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=10, random_state=42)"
42,0.8202614379084967,0.06567733168402612,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=10, random_state=42)"
43,0.8301348039215686,0.06331686182254921,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=10, random_state=42)"
44,0.826388888888889,0.047224766423988256,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=398,
                       random_state=42)"
45,0.8394648692810458,0.04916648220472721,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=25, random_state=42)"
46,0.8285947712418302,0.050726084015580444,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
47,0.8363521241830065,0.05185982881399037,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=63, random_state=42)"
48,0.8314011437908497,0.047095113442701404,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=158, random_state=42)"
49,0.8353227124183007,0.05108426332360935,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
50,0.8298937908496733,0.03828219795731978,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=1000, random_state=42)"
51,0.8361601307189543,0.042282505175583865,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
52,0.8394281045751633,0.03202004076836582,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=25, random_state=42)"
53,0.8439705882352943,0.051377480887182345,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=25, random_state=42)"
54,0.8374142156862746,0.06637047545398411,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=10,
                       random_state=42)"
55,0.8423815359477125,0.031024788943175063,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=158, random_state=42)"
56,0.8416299019607842,0.03967873430582135,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=63, random_state=42)"
57,0.841049836601307,0.02870069346624608,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=63, random_state=42)"
58,0.8442156862745097,0.03672839165141883,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=63,
                       random_state=42)"
59,0.8451470588235294,0.03690047913996082,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=22,
                       n_estimators=158, random_state=42)"
60,0.8420261437908497,0.041155362755649016,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=63, random_state=42)"
61,0.8540808823529412,0.03489340946601114,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=25, random_state=42)"
62,0.8418382352941176,0.03879543079506356,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=1000, random_state=42)"
63,0.8439338235294118,0.04016630713243018,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
64,0.8438398692810457,0.03507363883885741,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=63, random_state=42)"
65,0.8478921568627451,0.03635732538493522,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=63,
                       random_state=42)"
66,0.8524714052287582,0.03847380555906139,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=158, random_state=42)"
67,0.8452818627450981,0.043338716660863724,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
68,0.8506168300653594,0.03912811253445524,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
69,0.855049019607843,0.04457669074300499,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
70,0.8544035947712418,0.03946608595760877,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=1000,
                       random_state=42)"
71,0.8529738562091502,0.03187839401200262,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=398, random_state=42)"
72,0.8481862745098038,0.03764772546159956,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=398, random_state=42)"
73,0.8494934640522874,0.0426354409086961,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
74,0.8478717320261436,0.034978516099433136,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=63, random_state=42)"
75,0.848782679738562,0.039660492258456546,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=1000,
                       random_state=42)"
76,0.847843137254902,0.03535711742938817,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=27, n_estimators=398, random_state=42)"
77,0.8500776143790849,0.03259005489102779,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=63, random_state=42)"
78,0.8487173202614379,0.042781994385922,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=398, random_state=42)"
79,0.8418831699346405,0.03777542270834204,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=22,
                       n_estimators=63, random_state=42)"
80,0.8558986928104574,0.03980317701096988,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=25, random_state=42)"
81,0.8412826797385622,0.04241137405429578,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
82,0.8447957516339869,0.04671415527968353,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=398, random_state=42)"
83,0.8549346405228757,0.04067685994969055,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=63, random_state=42)"
84,0.8449591503267972,0.03244900264000655,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=158, random_state=42)"
85,0.845596405228758,0.053043900103825474,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=10, random_state=42)"
86,0.8440236928104575,0.043751697459792634,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
87,0.8456372549019606,0.03847269326143987,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=398, random_state=42)"
88,0.8497344771241829,0.04028449400612406,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=158, random_state=42)"
89,0.8494689542483659,0.05043512143661511,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=27,
                       n_estimators=63, random_state=42)"
90,0.8481781045751633,0.04786807932854583,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=63, random_state=42)"
91,0.8416748366013073,0.03984304575179695,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=398, random_state=42)"
92,0.8544730392156863,0.050781685142656,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=63, random_state=42)"
93,0.8495874183006535,0.043335818014326975,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
94,0.8505269607843136,0.04213903256500239,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=22, n_estimators=158, random_state=42)"
95,0.8437132352941175,0.04572327278777664,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=1000,
                       random_state=42)"
96,0.8643382352941176,0.027235705895317194,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=25, random_state=42)"
97,0.8541830065359477,0.04289685315093018,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
98,0.8476756535947712,0.041492308079230364,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
99,0.8493178104575163,0.032873638661200265,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
100,0.8455800653594772,0.03296587255254282,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
101,0.8483578431372549,0.03519050714943092,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
102,0.8514624183006536,0.03318939691917457,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=398, random_state=42)"
103,0.8506944444444444,0.042510066736650295,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
104,0.8563071895424837,0.03467306786024709,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
105,0.854607843137255,0.04384587375658326,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
106,0.8537622549019608,0.03853993132828671,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
107,0.8505187908496732,0.044932419916906996,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
108,0.8553349673202613,0.03876420133635986,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
109,0.8503349673202614,0.040103020269269214,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       n_estimators=1000, random_state=42)"
110,0.8536805555555554,0.04399546765703661,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
111,0.8522508169934639,0.03454734146351647,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
112,0.8578349673202613,0.032127076221617465,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=63, random_state=42)"
113,0.8525531045751633,0.04777983995023243,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=398, random_state=42)"
114,0.8535416666666666,0.04602547037105527,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=158,
                       random_state=42)"
115,0.8467933006535947,0.06346509468716598,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=25, random_state=42)"
116,0.8569648692810456,0.04466179511185017,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=158, random_state=42)"
117,0.8559844771241829,0.047177787013972745,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=398, random_state=42)"
118,0.8508129084967319,0.04820212435360757,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=158, random_state=42)"
119,0.8579493464052288,0.03831265653369063,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
120,0.8537908496732026,0.039336045554947324,"RandomForestClassifier(ccp_alpha=0.001, max_depth=5, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=17,
                       n_estimators=398, random_state=42)"
121,0.8576021241830064,0.04486137241881323,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=12, n_estimators=1000,
                       random_state=42)"
122,0.8605024509803922,0.0482881167079474,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=158, random_state=42)"
123,0.8564910130718953,0.040073185665079065,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
124,0.8574468954248365,0.04117741907592364,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
125,0.8567238562091504,0.040219834795304624,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
126,0.8586968954248366,0.04037310426746913,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
127,0.8593382352941177,0.04052510025124909,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
128,0.8559191176470587,0.03966504719378046,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
129,0.8568055555555555,0.04526222023933965,"RandomForestClassifier(ccp_alpha=0.001, max_depth=40, max_leaf_nodes=100,
                       min_samples_leaf=5, n_estimators=1000, random_state=42)"
130,0.8542442810457516,0.04522168584937107,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,
                       max_leaf_nodes=100, min_samples_leaf=5, n_estimators=63,
                       random_state=42)"
131,0.8517075163398694,0.04476528468669041,"RandomForestClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=40,
                       max_leaf_nodes=100, min_samples_leaf=5,
                       min_samples_split=17, n_estimators=1000,
                       random_state=42)"
